Date,TP,Consumption(kWh),SolarGen(kWh),CI(g/kWh),CE_with_solar(kg),CE_without_solar(kg)
2022-03-23,07:00,84.168,0.03,173.986,14.639,14.644
2022-03-23,07:30,83.808,0.03,167.156,14.004,14.009
2022-03-23,08:00,83.424,3.535,161.701,12.918,13.49
2022-03-23,08:30,84.672,3.535,164.576,13.353,13.935
2022-03-23,09:00,84.36,9.17,163.204,12.271,13.768
2022-03-23,09:30,84.504,9.17,161.534,12.169,13.65
2022-03-23,10:00,85.152,14.65,155.868,10.989,13.272
2022-03-23,10:30,84.864,14.65,152.284,10.692,12.923
2022-03-23,11:00,84.96,18.935,152.809,10.089,12.983
2022-03-23,11:30,84.672,18.935,147.98,9.728,12.53
2022-03-23,12:00,84.72,21.635,158.872,10.022,13.46
2022-03-23,12:30,85.392,21.635,161.808,10.316,13.817
2022-03-23,13:00,85.08,23.015,153.705,9.54,13.077
2022-03-23,13:30,84.888,23.015,149.947,9.278,12.729
2022-03-23,14:00,84.792,22.085,151.466,9.498,12.843
2022-03-23,14:30,84.408,22.085,154.272,9.615,13.022
2022-03-23,15:00,84.912,19.83,155.621,10.128,13.214
2022-03-23,15:30,86.04,19.83,148.68,9.844,12.792
2022-03-23,16:00,84.888,15.81,148.34,10.247,12.592
2022-03-23,16:30,85.032,15.81,149.91,10.377,12.747
2022-03-23,17:00,84.768,10.595,153.827,11.41,13.04
2022-03-23,17:30,84.816,10.595,159.218,11.817,13.504
2022-03-23,18:00,84.792,4.955,159.373,12.724,13.514
2022-03-23,18:30,84.552,4.955,147.483,11.739,12.47
2022-03-23,19:00,84.264,0.17,141.406,11.891,11.915
2022-03-23,19:30,85.392,0.17,136.037,11.593,11.616
2022-03-23,20:00,84.768,0.0,135.684,11.502,11.502
2022-03-23,20:30,84.216,0.0,129.527,10.908,10.908
2022-03-23,21:00,84.216,0.0,130.636,11.002,11.002
2022-03-23,21:30,84.816,0.0,129.352,10.971,10.971
2022-03-23,22:00,84.672,0.0,123.783,10.481,10.481
2022-03-23,22:30,84.96,0.0,128.774,10.941,10.941
